Id,SalePrice
1461,121181.62901760083
1462,158787.6030303499
1463,189167.5660207248
1464,190085.96870556992
1465,185812.47812427636
1466,176447.81373862887
1467,169595.54308339668
1468,169109.16565979677
1469,183230.35381412637
1470,123909.54809421576
1471,205780.39398266506
1472,94060.637932144
1473,97374.10502495986
1474,155719.1827712329
1475,132567.67793596577
1476,399245.55536370265
1477,256869.58519525873
1478,288487.79482096946
1479,215027.67624732526
1480,490203.97200845624
1481,320991.2337006014
1482,207637.17436725233
1483,167905.77036794077
1484,169273.6569532047
1485,171240.2728138436
1486,189455.7698486178
1487,356744.3416864583
1488,236747.75860529026
1489,210570.90569213018
1490,221583.72856507008
1491,184775.44380113413
1492,91713.7711243028
1493,190649.132714168
1494,294934.19112840004
1495,285667.55671190127
1496,238396.09414178078
1497,184734.01533617903
1498,156927.92709117234
1499,157843.76267152274
1500,147926.17521804103
1501,173369.6791249967
1502,149774.0002809459
1503,302985.58888374455
1504,239415.00896642325
1505,228519.58883120178
1506,181445.28590338002
1507,226010.58773951468
1508,202013.7841578079
1509,171573.0656015557
1510,146489.1315522327
1511,149153.2340719373
1512,175742.54614651526
1513,138760.2585478611
1514,162320.99790195964
1515,196089.20689990252
1516,160281.6570404874
1517,154986.0800901708
1518,128624.72830349693
1519,217129.91158034606
1520,136208.9834370666
1521,138152.5335810037
1522,159116.54703785633
1523,113258.02757504724
1524,124471.4553434894
1525,130886.67670411718
1526,118225.43050947141
1527,100857.23240680614
1528,124355.67649054909
1529,150176.4389265401
1530,179674.07899572453
1531,94338.49532806959
1532,92729.34308158752
1533,142206.5819762377
1534,116847.73876572998
1535,148747.20052748054
1536,112396.22206507965
1537,74478.75334402124
1538,166793.0009137017
1539,205944.3407965892
1540,87860.19196862383
1541,142190.00887348602
1542,137566.4638683271
1543,238394.1199155001
1544,77654.1788582533
1545,101017.05752579759
1546,127674.05169679485
1547,141417.315463572
1548,132698.38506933633
1549,117252.20999684004
1550,141737.92698922803
1551,110014.77936676428
1552,121707.12162365412
1553,161024.41136378967
1554,108798.8544765495
1555,159031.77718891756
1556,77102.57110208807
1557,112231.32116561616
1558,85644.77276952924
1559,59277.46043018725
1560,134169.6064869014
1561,123627.43163334821
1562,127919.75777587974
1563,121897.8703318127
1564,153143.4529876786
1565,148470.36138382615
1566,242700.4997352265
1567,70321.44159818835
1568,235594.79223874802
1569,129557.53079582905
1570,124073.3913429621
1571,122127.04495029208
1572,146792.90194305553
1573,239812.4978760975
1574,105968.65862616441
1575,225069.840056697
1576,232473.88126279262
1577,201728.35966588653
1578,150712.8413409575
1579,141264.1955253815
1580,183697.77106984955
1581,159750.83591759967
1582,128990.0274977042
1583,321144.01471912
1584,231289.03410856897
1585,140879.77373324984
1586,67706.59148550354
1587,96545.34633557219
1588,158252.39378084286
1589,97772.04925535074
1590,134790.3956894629
1591,98959.36503876963
1592,102139.32224590346
1593,126965.49926793326
1594,115331.49319536296
1595,112270.78944856641
1596,257453.70860605934
1597,198918.85197801277
1598,227252.9285538109
1599,179144.96695530627
1600,174672.61980170626
1601,69076.5200942107
1602,110569.85353190631
1603,74862.51390970423
1604,274267.7217405177
1605,240879.54928891902
1606,166919.71153231495
1607,165568.83825024462
1608,212837.41304606115
1609,194075.71305007793
1610,157731.34468906588
1611,141499.89082535403
1612,164709.70568857846
1613,155902.7527056268
1614,119606.63222966358
1615,85441.79925164896
1616,73812.60599004616
1617,86172.0454141747
1618,125755.46000682525
1619,141450.88334941654
1620,135720.18674338472
1621,134758.1087675488
1622,142691.79562337228
1623,284635.16582453303
1624,224756.55109751294
1625,120119.90284063827
1626,164552.39996403886
1627,185691.3376758301
1628,277615.354020129
1629,177294.0071260131
1630,390235.09447766753
1631,218160.7687276969
1632,252912.30358155107
1633,167008.4279496685
1634,184571.8511408358
