Id,SalePrice
1461,121224.61987660459
1462,173112.190236085
1463,178149.19379229844
1464,199368.56653968347
1465,199779.40510728306
1466,170012.15428634762
1467,179467.00691931907
1468,162517.48474016358
1469,190846.66624501123
1470,121344.34606103762
1471,182490.96983149793
1472,99546.14145305978
1473,95843.00273894663
1474,149085.2595923185
1475,122596.1929044843
1476,351076.85541944037
1477,259553.88522730384
1478,290148.6467356462
1479,287479.6167809963
1480,532713.1162172093
1481,337866.3406938487
1482,212990.6271000282
1483,174814.1130848851
1484,165791.23920081413
1485,185379.75787241562
1486,190898.45386196894
1487,343786.3122165096
1488,226453.3076892577
1489,194784.0468679017
1490,242113.62907130044
1491,195096.91963311465
1492,94082.02507773635
1493,168661.21450313026
1494,285068.0864967181
1495,280585.2017139624
1496,235091.25859750935
1497,177685.48072724743
1498,192724.2187257257
1499,162588.5834087085
1500,158179.5156023023
1501,174140.28203553005
1502,144341.31147156307
1503,305925.26654490567
1504,242200.2548165401
1505,229487.2462392684
1506,185300.58461741064
1507,258478.0245637188
1508,198949.51321374843
1509,157572.3917252613
1510,145849.18904025567
1511,170061.13180638722
1512,172841.20234199872
1513,142679.43611733473
1514,157573.6943642347
1515,190895.63674787685
1516,148309.00859006448
1517,163900.69576493016
1518,129203.97814638937
1519,213549.28687175232
1520,127370.28495631015
1521,127656.06522782557
1522,178977.5684436243
1523,113088.3371470081
1524,117247.33174825685
1525,121522.82530195995
1526,110278.91939904101
1527,105383.75594332177
1528,132061.81927778065
1529,159329.54465431574
1530,201689.13066549524
1531,117290.75868604
1532,93010.35464215852
1533,156941.74454369972
1534,92991.84628021735
1535,140562.05517812687
1536,105861.74767108954
1537,64023.428808487646
1538,151679.49447266533
1539,197178.70064280828
1540,86309.80533595246
1541,139784.948070373
1542,149763.77744055176
1543,185118.40051245008
1544,86149.1700702592
1545,118282.29417333634
1546,142003.76841717082
1547,138628.8507755566
1548,139610.48260157378
1549,128032.93064230091
1550,137798.5912495089
1551,103221.57798798126
1552,146810.87231865566
1553,144566.13775767456
1554,125100.99664907726
1555,160912.7694522307
1556,84836.7397722002
1557,108837.58887382547
1558,103223.97886400424
1559,53923.739977162404
1560,131470.17971000593
1561,126262.82966491698
1562,136241.6667424643
1563,122246.85163329881
1564,158384.1786858593
1565,141421.56584178863
1566,234865.66977286327
1567,76458.64597480747
1568,249119.23539236785
1569,128790.30438291437
1570,132721.54756609132
1571,116543.1729914663
1572,141578.43026549
1573,232958.46203426787
1574,128303.15054006314
1575,235644.4069277106
1576,230920.7482819507
1577,180668.8803049292
1578,133453.54499561898
1579,149867.84112099052
1580,188851.90374071008
1581,156426.93035780676
1582,127861.07211035222
1583,312483.2102661072
1584,220810.63576586894
1585,140752.78295568156
1586,78656.28967770564
1587,109794.33857457576
1588,147666.23237931656
1589,99025.75282062718
1590,133884.10776895538
1591,95293.0734482658
1592,100813.92431997105
1593,122619.48191801121
1594,135005.17590364846
1595,108909.42909253905
1596,223783.5682167854
1597,203750.5521706512
1598,218000.41157568817
1599,173398.49716395498
1600,165006.84789611615
1601,71434.16980995925
1602,118026.5462094072
1603,60029.3990075421
1604,268274.25209014845
1605,232624.53229305023
1606,167339.976148645
1607,177020.8134973442
1608,214215.75014690115
1609,183980.37427536395
1610,152540.64929210453
1611,133293.86935846627
1612,170502.96903409035
1613,165467.05966469803
1614,119258.93508410589
1615,88394.72097185052
1616,77499.3202011157
1617,89271.03262162158
1618,143084.33924553095
1619,140436.6571317881
1620,185017.52792699024
1621,135090.47970177565
1622,145722.25828317463
1623,265512.9261269236
1624,212274.35727943006
1625,118806.57463440401
1626,168584.38258766945
1627,192284.29042287392
1628,269838.5097600333
1629,177503.89137820515
1630,389976.7500955656
1631,229703.32673923142
1632,251099.96389118955
1633,172248.01012133944
1634,185204.78797765877
1635,174117.71006519505
1636,155046.21952577124
1637,208978.0111418647
1638,179060.70363677607
1639,182870.27786850973
1640,242677.8562684369
1641,177823.6148308207
1642,245606.8275226939
1643,223974.54305011212
1644,232327.45889434573
1645,228600.44003396173
1646,160212.01258790825
1647,149761.6159286664
1648,127912.55837599249
1649,139462.85033476652
1650,114704.9371378425
1651,122318.50712177534
1652,99558.38088470939
1653,102630.65319116322
1654,147199.0167562105
1655,144670.2283080817
1656,142406.8944562374
1657,150841.58555314085
1658,148859.82611240807
1659,133237.15026561555
1660,152316.31144381405
1661,454594.0275125911
1662,397164.49427425826
1663,373482.98750256683
1664,644697.4807153301
1665,295335.5501026279
1666,306869.40337992
1667,386402.6544432281
1668,325737.36813540844
1669,299176.4719863154
1670,334563.35439105774
1671,283326.0255432812
1672,445184.0328156166
1673,301748.00128109904
1674,253638.4946295026
1675,207323.58567002948
1676,207709.80191051893
1677,221220.95461220256
1678,514166.22512588586
1679,391555.85567595076
1680,312013.21455253597
1681,232745.44807186024
1682,316432.86140116217
1683,197931.75489528707
1684,178013.70452035478
1685,175209.7183856485
1686,170245.28517634474
1687,170473.07270160766
1688,187560.65818744217
1689,190445.11965165057
1690,195101.30937738478
1691,184846.76925230378
1692,237344.44904290483
1693,170951.56662744004
1694,181663.34854238539
1695,167927.25185456497
1696,284215.7651127346
1697,172240.84095173722
1698,347039.4188095675
1699,319350.45574214595
1700,258748.25033713726
1701,262833.1914867481
1702,244027.11366031718
1703,244062.4104248648
1704,282014.3258802876
1705,229767.02328530667
1706,182775.057187658
1707,198096.34109689502
1708,202755.11029144665
1709,263250.99225570844
1710,223545.93931988103
1711,267139.4391340967
1712,261362.793727893
1713,271251.61150708824
1714,217504.82466844807
1715,207361.20058089937
1716,185943.72906379832
1717,176986.49515961626
1718,143025.9748953419
1719,203436.4691150801
1720,234507.33049824103
1721,153294.93904948395
1722,122395.58536874357
1723,149337.72842586407
1724,207645.83154310973
1725,240888.3292694367
1726,186303.15526985488
1727,154820.71766187472
1728,161206.97916649358
1729,166091.49251065124
1730,147789.37209829004
1731,120570.23237095155
1732,132871.13969102787
1733,112092.18953353289
1734,123089.77961973724
1735,120686.89314921499
1736,113716.32479883335
1737,301414.5433690293
1738,243428.15492537033
1739,249944.63092311486
1740,231002.83342974668
1741,203962.606793386
1742,167692.4804648536
1743,172319.5010159345
1744,320739.26633638964
1745,217991.43165591246
1746,192020.81990277147
1747,221744.39370078983
1748,231992.4849333414
1749,143014.5227512382
1750,122155.56469730414
1751,246600.13720881834
1752,117507.8948520374
1753,147316.1801025019
1754,195240.6676108319
1755,157669.54083998967
1756,134761.85032688902
1757,122319.76940012736
1758,144007.77077441936
1759,158727.1024897574
1760,167877.0766969785
1761,145639.42004784872
1762,177583.59002982164
1763,175019.36643650563
1764,113976.79206836618
1765,133778.1286911788
1766,197358.20656406498
1767,232854.64255487494
1768,139054.16106839743
1769,164330.69966468896
1770,152552.54870044277
1771,119808.82415892203
1772,133778.1327457154
1773,122852.99902995565
1774,150857.269683461
1775,144492.6100356528
1776,133195.2607808229
1777,103814.00794867273
1778,140320.43811444083
1779,133849.5875991493
1780,161794.2327452289
1781,124050.79085004619
1782,94388.70804846127
1783,143761.67181122996
1784,112174.104448058
1785,114116.35219111117
1786,154744.0127210012
1787,160885.08160286277
1788,64631.532608045716
1789,95408.5371208804
